id,title,price,description,long,latitude,review_airbnb,calification_rate,created_at,verified,host_review,created_at_1,cameras_on_site,rooms
1034636799213414534,,,,,,,,,,,,,
987098078257085877,,,,,,,,,,,,,
974533302722529635,,,,,,,,,,,,,
982668169603478115,,,,,,,,,,,,,
53254141,Casa copa,900000,"Villa entero en Copacabana, Colombia",-75.49295,6.36555,67,4.54,10/2021,True,184,02/22,True,4
1055073222525386663,,,,,,,,,,,,,
820284,,,,,,,,,,,,,
995028513676450477,,,,,,,,,,,,,
1009320444164226446,,,,,,,,,,,,,
52566757,,,,,,,,,,,,,
1040176848218392861,,,,,,,,,,,,,
894132990258253607,,,,,,,,,,,,,
807440106752900231,,,,,,,,,,,,,
997156480508841566,,,,,,,,,,,,,
859316367738991257,,,,,,,,,,,,,
1007261414306274749,,,,,,,,,,,,,
1009958799419128927,,,,,,,,,,,,,
726067094697941928,,,,,,,,,,,,,
720280791761444316,,,,,,,,,,,,,
22743519,Auténtica Casa Colonial con más de 100 años,1800000,"Alojamiento entero en Retiro, Colombia",-75.50294,6.05692,0,,06/2017,True,5,02/18,True,12
48143677,,,,,,,,,,,,,
1050369685991650316,,,,,,,,,,,,,
962239339147488697,,,,,,,,,,,,,
705801800167969103,,,,,,,,,,,,,
979131761989729554,,,,,,,,,,,,,
916125878533933149,,,,,,,,,,,,,
949418913670702884,,,,,,,,,,,,,
820818000770708301,,,,,,,,,,,,,
782539122967242041,,,,,,,,,,,,,
33934126,,,,,,,,,,,,,
50011417,,,,,,,,,,,,,
782659041387544386,,,,,,,,,,,,,
1012321094227910957,,,,,,,,,,,,,
773795744619635206,,,,,,,,,,,,,
909951814549610882,,,,,,,,,,,,,
37912499,,,,,,,,,,,,,
48124310,,,,,,,,,,,,,
973288032333183146,Buenos aires Medellín,70400,"Vivienda rentada entero en Medellín, Colombia",-75.53738,6.23062,0,,04/2022,True,,,True,2
1069653636931390985,Luxury & private apartment in Medellín #201,99999,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.58786533772945,6.210189210119793,0,,08/2019,True,2,,True,2
1042073786288041392,,,,,,,,,,,,,
1044877105456491174,,,,,,,,,,,,,
1052439110195297876,Departamento de lujo y privado en Medellín #202,99999,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.5880856141448,6.209950894553015,2,,08/2019,True,2,,True,2
726288704572730416,Hermoso y Tranquilo Apartamento en Sabaneta,146429,"Vivienda rentada entero en Sabaneta, Colombia",-75.62137182801962,6.143266931266157,8,5.0,11/2015,True,8,12/23,True,2
1076070401133521298,,,,,,,,,,,,,
834201341855693322,Casa sector Laureles.,180000,"Alojamiento entero en Medellín, Colombia",-75.58820866048336,6.2466012507477755,32,4.59,01/2019,True,136,02/23,True,4
1065911252414087203,,,,,,,,,,,,,
847096664170237170,Alojamiento estilo Boutique en Sabaneta,206200,"Condo entero en Sabaneta, Colombia",-75.60918099999999,6.148882,22,4.64,03/2023,True,22,05/23,False,3
971702785316245314,,,,,,,,,,,,,
39579191,,,,,,,,,,,,,
1062369802749824682,,,,,,,,,,,,,
750864070304350930,Lujoso apartamento de 2 recámaras Manila Poblado,372599,"Condo entero en Medellín, Colombia",-75.57397,6.21204,5,5.0,11/2011,True,9,02/23,False,2
1064738852445188969,,,,,,,,,,,,,
1062497484205751218,,,,,,,,,,,,,
1066717002682893819,,,,,,,,,,,,,
1034925033237946156,,,,,,,,,,,,,
1070925312883120658,,,,,,,,,,,,,
1076174331055240925,,,,,,,,,,,,,
953471854618740458,,,,,,,,,,,,,
1074105459776239191,,,,,,,,,,,,,
786538615530685343,hong Kong.,2356627,"Vivienda rentada entero en Medellín, Colombia",-75.56973,6.20978,1,,07/2015,True,3,02/23,True,8
665193897649994075,,,,,,,,,,,,,
1072362849865199983,,,,,,,,,,,,,
1071090472410531935,,,,,,,,,,,,,
48610725,,,,,,,,,,,,,
783293970577548274,Encanta Medellín eterna primavera (apartamento),54000,"Apartamento con servicios incluidos entero en Bello, Colombia",-75.561476,6.320519,10,5.0,08/2017,True,13,02/18,False,3
1020928007128062039,,,,,,,,,,,,,
1064049336487485913,,,,,,,,,,,,,
620365744388430712,,,,,,,,,,,,,
799471195625391242,Laureles cerca a todo el mejor barrio apto full,150000,"Alojamiento entero en Medellín, Colombia",-75.59162,6.24673,24,4.71,05/2022,True,26,02/23,True,4
1045296225162888984,,,,,,,,,,,,,
847138013192824984,,,,,,,,,,,,,
923284977006472433,,,,,,,,,,,,,
802765122994562860,Espectacular  apto en villa hermosa,196104,"Vivienda rentada entero en Medellín, Colombia",-75.55124413222075,6.258114803170255,28,4.64,04/2019,True,145,02/22,False,3
1027048417286031622,Casa de familia,160000,"Vivienda rentada entero en Sabaneta, Colombia",-75.62088133345821,6.146359043394404,0,,11/2023,True,,01/24,False,3
809586256346857561,,,,,,,,,,,,,
790441469380013481,,,,,,,,,,,,,
1043737984495995720,,,,,,,,,,,,,
964446728383466640,,,,,,,,,,,,,
919751514352704714,Apartamento Central Moderno con Piscina,323847,"Condo entero en Medellín, Colombia",-75.57001042327418,6.221778110764958,43,4.91,04/2019,,151,02/23,True,3
994168150219598656,,,,,,,,,,,,,
960185197330160656,,,,,,,,,,,,,
963986594642148357,,,,,,,,,,,,,
703802148132754088,,,,,,,,,,,,,
994282057541941675,,,,,,,,,,,,,
1029743256655077904,,,,,,,,,,,,,
1062263685494677689,PH único provenza Poblado,1400000,"Vivienda rentada entero en Medellín, Colombia",-75.55710017358231,6.241179648540886,0,,09/2023,,2,10/23,False,4
700880901262493224,,,,,,,,,,,,,
917438311226091663,,,,,,,,,,,,,
